Balance, 3.0
Balance, 2.0
Balance, 2.0
Balance, 2.0
Balance, 1.0
Balance, 0.0
Balance, -2.0
Balance, 0.0
Balance, 1.0
Balance, 0.0
Balance, -1.0
Balance, 0.5
Balance, -0.5
Balance, 0.5
Balance, 0.5
Balance, 1.5
Balance, 1.5
Balance, 0.5
Balance, 0.5
Balance, 1.5
Balance, 0.5
Balance, 2.0
Balance, 3.0
Balance, 3.0
Balance, 2.0
Balance, 1.0
Balance, 1.0
Balance, 0.0
Balance, 1.5
Balance, 3.0
Balance, 2.0
Balance, 2.0
Balance, 3.0
Balance, 3.0
Balance, 4.0
Balance, 4.0
Balance, 5.0
Balance, 4.0
Balance, 3.0
Balance, 3.0
Balance, 2.0
Balance, 2.0
Balance, 1.0
Balance, 0.0
Balance, -2.0
Balance, -1.0
Balance, -1.0
Balance, 0.0
Balance, 1.0
Balance, 2.0
Balance, 1.0
Balance, 2.0
Balance, 3.5
Balance, 2.5
Balance, 2.5
Balance, 3.5
Balance, 3.5
Balance, 4.5
Balance, 3.5
Balance, 2.5
Balance, 3.5
Balance, 5.0
Balance, 6.0
Balance, 6.0
Balance, 5.0
Balance, 4.0
Balance, 3.0
Balance, 2.0
Balance, 0.0
Balance, 1.0
Balance, 2.5
Balance, 1.5
Balance, 2.5
Balance, 1.5
Balance, 0.5
Balance, -0.5
Balance, -1.5
Balance, -2.5
Balance, -1.0
Balance, -2.0
Balance, -3.0
Balance, -1.5
Balance, -0.5
Balance, -1.5
Balance, -0.5
Balance, -1.5
Balance, -0.5
Balance, -0.5
Balance, 0.5
Balance, 1.5
Balance, 0.5
Balance, -0.5
Balance, 1.0
Balance, 2.0
Balance, 1.0
Balance, 0.0
Balance, 0.0
Balance, 1.0
Balance, 2.5
Balance, 4.0
Balance, 4.0
Balance, 3.0
Balance, 2.0
Balance, 0.0
Balance, 1.0
Balance, 0.0
Balance, -1.0
Balance, -2.0
Balance, -3.0
Balance, -4.0
Balance, -4.0
Balance, -5.0
Balance, -6.0
Balance, -7.0
Balance, -7.0
Balance, -8.0
Balance, -9.0
Balance, -9.0
Balance, -10.0
Balance, -11.0
Balance, -10.0
Balance, -11.0
Balance, -9.5
Balance, -9.5
Balance, -10.5
Balance, -10.5
Balance, -11.5
Balance, -10.5
Balance, -9.5
Balance, -8.5
Balance, -9.5
Balance, -10.5
Balance, -11.5
Balance, -12.5
Balance, -11.5
Balance, -10.5
Balance, -10.5
Balance, -9.0
Balance, -7.0
Balance, -9.0
Balance, -10.0
Balance, -11.0
Balance, -12.0
Balance, -13.0
Balance, -11.5
Balance, -11.5
Balance, -12.5
Balance, -13.5
Balance, -14.5
Balance, -13.5
Balance, -12.5
Balance, -13.5
Balance, -14.5
Balance, -15.5
Balance, -16.5
Balance, -14.5
Balance, -12.5
Balance, -10.5
Balance, -11.5
Balance, -12.5
Balance, -11.5
Balance, -10.5
Balance, -11.5
Balance, -12.5
Balance, -13.5
Balance, -12.5
Balance, -13.5
Balance, -14.5
Balance, -13.5
Balance, -14.5
Balance, -15.5
Balance, -15.5
Balance, -15.5
Balance, -17.5
Balance, -18.5
Balance, -18.5
Balance, -18.5
Balance, -19.5
Balance, -20.5
Balance, -19.5
Balance, -18.0
Balance, -16.5
Balance, -15.5
Balance, -14.5
Balance, -13.5
Balance, -14.5
Balance, -13.5
Balance, -13.5
Balance, -12.0
Balance, -11.0
Balance, -12.0
Balance, -13.0
Balance, -13.0
Balance, -14.0
Balance, -13.0
Balance, -14.0
Balance, -15.0
Balance, -13.5
Balance, -12.5
Balance, -13.5
Balance, -12.5
Balance, -13.5
Balance, -12.5
Balance, -14.5
Balance, -15.5
Balance, -16.5
Balance, -17.5
Balance, -17.5
Balance, -18.5
Balance, -18.5
Balance, -19.5
Balance, -20.5
Balance, -19.0
Balance, -20.0
Balance, -21.0
Balance, -21.0
Balance, -22.0
Balance, -23.0
Balance, -24.0
Balance, -25.0
Balance, -23.5
Balance, -24.5
Balance, -25.5
Balance, -26.5
Balance, -25.5
Balance, -27.5
Balance, -26.5
Balance, -25.0
Balance, -23.0
Balance, -24.0
Balance, -24.0
Balance, -23.0
Balance, -24.0
Balance, -25.0
Balance, -25.0
Balance, -26.0
Balance, -27.0
Balance, -28.0
Balance, -26.5
Balance, -27.5
Balance, -27.5
Balance, -28.5
Balance, -27.0
Balance, -26.0
Balance, -28.0
Balance, -28.0
Balance, -29.0
Balance, -31.0
Balance, -31.0
Balance, -33.0
Balance, -34.0
Balance, -35.0
Balance, -35.0
Balance, -35.0
Balance, -36.0
Balance, -35.0
Balance, -33.5
Balance, -34.5
Balance, -34.5
Balance, -33.5
Balance, -34.5
Balance, -33.5
Balance, -32.5
Balance, -31.5
Balance, -30.5
Balance, -31.5
Balance, -31.5
Balance, -30.5
Balance, -31.5
Balance, -32.5
Balance, -31.5
Balance, -31.5
Balance, -32.5
Balance, -33.5
Balance, -34.5
Balance, -35.5
Balance, -36.5
Balance, -35.0
Balance, -35.0
Balance, -34.0
Balance, -35.0
Balance, -34.0
Balance, -34.0
Balance, -35.0
Balance, -36.0
Balance, -35.0
Balance, -35.0
Balance, -34.0
Balance, -33.0
Balance, -34.0
Balance, -32.5
Balance, -31.5
Balance, -33.5
Balance, -35.5
Balance, -36.5
Balance, -36.5
Balance, -35.5
Balance, -36.5
Balance, -36.5
Balance, -37.5
Balance, -39.5
Balance, -38.5
Balance, -37.5
Balance, -38.5
Balance, -39.5
Balance, -40.5
Balance, -39.5
Balance, -40.5
Balance, -39.5
Balance, -41.5
Balance, -42.5
Balance, -41.5
Balance, -42.5
Balance, -43.5
Balance, -42.0
Balance, -43.0
Balance, -41.5
Balance, -40.5
Balance, -41.5
Balance, -41.5
Balance, -42.5
Balance, -41.0
Balance, -40.0
Balance, -39.0
Balance, -41.0
Balance, -42.0
Balance, -43.0
Balance, -44.0
Balance, -43.0
Balance, -42.0
Balance, -43.0
Balance, -44.0
Balance, -43.0
Balance, -44.0
Balance, -43.0
Balance, -44.0
Balance, -45.0
Balance, -46.0
Balance, -44.5
Balance, -44.5
Balance, -45.5
Balance, -46.5
Balance, -45.0
Balance, -45.0
Balance, -46.0
Balance, -47.0
Balance, -48.0
Balance, -49.0
Balance, -50.0
Balance, -51.0
Balance, -52.0
Balance, -52.0
Balance, -52.0
Balance, -54.0
Balance, -54.0
Balance, -53.0
Balance, -51.5
Balance, -50.5
Balance, -51.5
Balance, -51.5
Balance, -51.5
Balance, -52.5
Balance, -54.5
Balance, -55.5
Balance, -54.5
Balance, -54.5
Balance, -56.5
Balance, -55.0
Balance, -53.0
Balance, -55.0
Balance, -53.5
Balance, -54.5
Balance, -53.5
Balance, -54.5
Balance, -55.5
Balance, -56.5
Balance, -57.5
Balance, -57.5
Balance, -56.5
Balance, -57.5
Balance, -58.5
Balance, -57.5
Balance, -57.5
Balance, -56.5
Balance, -55.5
Balance, -55.5
Balance, -53.5
Balance, -52.5
Balance, -52.5
Balance, -51.0
Balance, -49.5
Balance, -50.5
Balance, -51.5
Balance, -52.5
Balance, -52.5
Balance, -51.0
Balance, -52.0
Balance, -52.0
Balance, -53.0
Balance, -54.0
Balance, -55.0
Balance, -56.0
Balance, -56.0
Balance, -58.0
Balance, -59.0
Balance, -58.0
Balance, -59.0
Balance, -57.5
Balance, -55.5
Balance, -54.0
Balance, -56.0
Balance, -55.0
Balance, -55.0
Balance, -54.0
Balance, -55.0
Balance, -55.0
Balance, -56.0
Balance, -54.0
Balance, -54.0
Balance, -54.0
Balance, -53.0
Balance, -54.0
Balance, -53.0
Balance, -52.0
Balance, -52.0
Balance, -51.0
Balance, -51.0
Balance, -52.0
Balance, -52.0
Balance, -53.0
Balance, -53.0
Balance, -54.0
Balance, -55.0
Balance, -54.0
Balance, -55.0
Balance, -53.5
Balance, -54.5
Balance, -55.5
Balance, -56.5
Balance, -57.5
Balance, -58.5
Balance, -57.0
Balance, -58.0
Balance, -57.0
Balance, -56.0
Balance, -55.0
Balance, -54.0
Balance, -54.0
Balance, -53.0
Balance, -53.0
Balance, -52.0
Balance, -51.0
Balance, -50.0
Balance, -48.5
Balance, -47.5
Balance, -47.5
Balance, -48.5
Balance, -47.5
Balance, -49.5
Balance, -50.5
Balance, -51.5
Balance, -51.5
Balance, -52.5
Balance, -51.5
Balance, -50.0
Balance, -48.0
Balance, -48.0
Balance, -49.0
Balance, -49.0
Balance, -50.0
Balance, -51.0
Balance, -50.0
Balance, -49.0
Balance, -47.5
Balance, -46.0
Balance, -46.0
Balance, -46.0
Balance, -46.0
Balance, -47.0
Balance, -48.0
Balance, -47.0
Balance, -48.0
Balance, -49.0
Balance, -50.0
Balance, -51.0
Balance, -52.0
Balance, -53.0
Balance, -52.0
Balance, -53.0
Balance, -52.0
Balance, -52.0
Balance, -53.0
Balance, -54.0
Balance, -53.0
Balance, -52.0
Balance, -53.0
Balance, -55.0
Balance, -56.0
Balance, -57.0
Balance, -55.5
Balance, -54.5
Balance, -55.5
Balance, -56.5
Balance, -55.5
Balance, -56.5
Balance, -58.5
Balance, -59.5
Balance, -60.5
Balance, -60.5
Balance, -59.5
Balance, -59.5
Balance, -60.5
Balance, -61.5
Balance, -60.5
Balance, -60.5
Balance, -59.5
Balance, -58.5
Balance, -59.5
Balance, -58.5
Balance, -58.5
Balance, -59.5
Balance, -58.5
Balance, -57.5
Balance, -58.5
Balance, -59.5
Balance, -60.5
Balance, -61.5
Balance, -61.5
Balance, -60.0
Balance, -58.0
Balance, -57.0
Balance, -58.0
Balance, -59.0
Balance, -57.5
Balance, -57.5
Balance, -58.5
Balance, -59.5
Balance, -60.5
Balance, -60.5
Balance, -58.5
Balance, -57.5
Balance, -56.5
Balance, -57.5
Balance, -56.5
Balance, -55.5
Balance, -56.5
Balance, -55.5
Balance, -56.5
Balance, -56.5
Balance, -57.5
Balance, -56.0
Balance, -55.0
Balance, -54.0
Balance, -55.0
Balance, -56.0
Balance, -54.5
Balance, -55.5
Balance, -56.5
Balance, -57.5
Balance, -56.0
Balance, -56.0
Balance, -55.0
Balance, -54.0
Balance, -52.5
Balance, -52.5
Balance, -53.5
Balance, -54.5
Balance, -54.5
Balance, -55.5
Balance, -55.5
Balance, -53.5
Balance, -55.5
Balance, -57.5
Balance, -57.5
Balance, -56.0
Balance, -57.0
Balance, -58.0
Balance, -59.0
Balance, -59.0
Balance, -60.0
Balance, -61.0
Balance, -62.0
Balance, -61.0
Balance, -62.0
Balance, -63.0
Balance, -61.5
Balance, -59.5
Balance, -57.5
Balance, -58.5
Balance, -58.5
Balance, -59.5
Balance, -60.5
Balance, -60.5
Balance, -61.5
Balance, -62.5
Balance, -63.5
Balance, -64.5
Balance, -65.5
Balance, -63.5
Balance, -65.5
Balance, -64.0
Balance, -65.0
Balance, -66.0
Balance, -67.0
Balance, -68.0
Balance, -66.0
Balance, -67.0
Balance, -67.0
Balance, -65.0
Balance, -66.0
Balance, -67.0
Balance, -67.0
Balance, -68.0
Balance, -67.0
Balance, -68.0
Balance, -69.0
Balance, -69.0
Balance, -68.0
Balance, -70.0
Balance, -71.0
Balance, -72.0
Balance, -71.0
Balance, -72.0
Balance, -71.0
Balance, -70.0
Balance, -70.0
Balance, -70.0
Balance, -71.0
Balance, -72.0
Balance, -73.0
Balance, -74.0
Balance, -75.0
Balance, -76.0
Balance, -77.0
Balance, -76.0
Balance, -77.0
Balance, -76.0
Balance, -78.0
Balance, -77.0
Balance, -77.0
Balance, -78.0
Balance, -77.0
Balance, -78.0
Balance, -77.0
Balance, -78.0
Balance, -77.0
Balance, -78.0
Balance, -79.0
Balance, -80.0
Balance, -78.5
Balance, -77.0
Balance, -77.0
Balance, -75.5
Balance, -74.5
Balance, -73.5
Balance, -72.5
Balance, -73.5
Balance, -72.5
Balance, -71.5
Balance, -70.5
Balance, -69.5
Balance, -70.5
Balance, -71.5
Balance, -71.5
Balance, -73.5
Balance, -74.5
Balance, -73.0
Balance, -74.0
Balance, -72.5
Balance, -73.5
Balance, -72.5
Balance, -71.0
Balance, -71.0
Balance, -73.0
Balance, -71.5
Balance, -72.5
Balance, -72.5
Balance, -72.5
Balance, -74.5
Balance, -75.5
Balance, -74.0
Balance, -75.0
Balance, -74.0
Balance, -75.0
Balance, -75.0
Balance, -74.0
Balance, -75.0
Balance, -76.0
Balance, -74.5
Balance, -75.5
Balance, -74.5
Balance, -75.5
Balance, -74.5
Balance, -75.5
Balance, -76.5
Balance, -77.5
Balance, -78.5
Balance, -77.5
Balance, -78.5
Balance, -77.0
Balance, -78.0
Balance, -79.0
Balance, -78.0
Balance, -76.5
Balance, -75.0
Balance, -75.0
Balance, -76.0
Balance, -77.0
Balance, -78.0
Balance, -79.0
Balance, -80.0
Balance, -81.0
Balance, -82.0
Balance, -83.0
Balance, -84.0
Balance, -82.5
Balance, -82.5
Balance, -82.5
Balance, -83.5
Balance, -83.5
Balance, -84.5
Balance, -84.5
Balance, -83.5
Balance, -82.5
Balance, -84.5
Balance, -83.5
Balance, -82.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -82.5
Balance, -82.5
Balance, -81.5
Balance, -80.0
Balance, -81.0
Balance, -82.0
Balance, -83.0
Balance, -82.0
Balance, -83.0
Balance, -83.0
Balance, -81.5
Balance, -82.5
Balance, -82.5
Balance, -83.5
Balance, -84.5
Balance, -83.0
Balance, -84.0
Balance, -85.0
Balance, -84.0
Balance, -83.0
Balance, -82.0
Balance, -83.0
Balance, -81.5
Balance, -82.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -82.5
Balance, -83.5
Balance, -82.5
Balance, -82.5
Balance, -81.0
Balance, -83.0
Balance, -81.0
Balance, -82.0
Balance, -80.0
Balance, -81.0
Balance, -81.0
Balance, -80.0
Balance, -80.0
Balance, -78.5
Balance, -79.5
Balance, -79.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -82.5
Balance, -81.5
Balance, -80.5
Balance, -79.5
Balance, -79.5
Balance, -78.5
Balance, -77.0
Balance, -76.0
Balance, -74.0
Balance, -72.5
Balance, -73.5
Balance, -74.5
Balance, -73.5
Balance, -74.5
Balance, -73.5
Balance, -73.5
Balance, -72.0
Balance, -72.0
Balance, -73.0
Balance, -72.0
Balance, -72.0
Balance, -72.0
Balance, -73.0
Balance, -71.5
Balance, -69.5
Balance, -68.5
Balance, -69.5
Balance, -68.5
Balance, -67.0
Balance, -68.0
Balance, -69.0
Balance, -68.0
Balance, -68.0
Balance, -67.0
Balance, -68.0
Balance, -68.0
Balance, -69.0
Balance, -70.0
Balance, -71.0
Balance, -72.0
Balance, -71.0
Balance, -71.0
Balance, -70.0
Balance, -71.0
Balance, -70.0
Balance, -70.0
Balance, -69.0
Balance, -71.0
Balance, -72.0
Balance, -73.0
Balance, -73.0
Balance, -74.0
Balance, -75.0
Balance, -73.5
Balance, -72.5
Balance, -71.5
Balance, -71.5
Balance, -72.5
Balance, -73.5
Balance, -74.5
Balance, -75.5
Balance, -77.5
Balance, -78.5
Balance, -80.5
Balance, -79.0
Balance, -78.0
Balance, -79.0
Balance, -77.5
Balance, -77.5
Balance, -77.5
Balance, -76.5
Balance, -75.5
Balance, -76.5
Balance, -77.5
Balance, -76.5
Balance, -76.5
Balance, -77.5
Balance, -76.5
Balance, -75.5
Balance, -74.5
Balance, -75.5
Balance, -76.5
Balance, -75.5
Balance, -75.5
Balance, -74.5
Balance, -75.5
Balance, -76.5
Balance, -77.5
Balance, -76.5
Balance, -77.5
Balance, -76.5
Balance, -75.5
Balance, -76.5
Balance, -77.5
Balance, -78.5
Balance, -79.5
Balance, -79.5
Balance, -80.5
Balance, -81.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -82.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -81.5
Balance, -80.5
Balance, -79.0
Balance, -78.0
Balance, -79.0
Balance, -80.0
Balance, -81.0
Balance, -79.5
Balance, -78.5
Balance, -76.5
Balance, -75.5
Balance, -75.5
Balance, -76.5
Balance, -77.5
Balance, -78.5
Balance, -78.5
Balance, -79.5
Balance, -78.5
Balance, -79.5
Balance, -79.5
Balance, -80.5
Balance, -79.5
Balance, -79.5
Balance, -78.0
Balance, -76.5
Balance, -76.5
Balance, -76.5
Balance, -74.5
Balance, -73.5
Balance, -74.5
Balance, -73.5
Balance, -74.5
Balance, -73.5
Balance, -74.5
Balance, -73.0
Balance, -74.0
Balance, -76.0
Balance, -76.0
Balance, -77.0
Balance, -79.0
Balance, -80.0
Balance, -79.0
Balance, -80.0
Balance, -80.0
Balance, -82.0
Balance, -80.5
Balance, -81.5
Balance, -81.5
Balance, -80.5
Balance, -81.5
Balance, -81.5
Balance, -81.5
Balance, -80.5
Balance, -80.5
Balance, -79.5
Balance, -80.5
Balance, -82.5
Balance, -81.0
Balance, -82.0
Balance, -83.0
Balance, -85.0
Balance, -86.0
Balance, -86.0
Balance, -85.0
Balance, -84.0
Balance, -85.0
Balance, -87.0
Balance, -86.0
Balance, -87.0
Balance, -88.0
Balance, -88.0
Balance, -87.0
Balance, -88.0
Balance, -87.0
Balance, -86.0
Balance, -87.0
Balance, -88.0
Balance, -87.0
Balance, -87.0
Balance, -88.0
Balance, -89.0
Balance, -88.0
Balance, -89.0
Balance, -87.0
Balance, -86.0
Balance, -86.0
Balance, -86.0
Balance, -85.0
Balance, -86.0
Balance, -87.0
Balance, -88.0
Balance, -88.0
Balance, -86.0
Balance, -86.0
Balance, -87.0
Balance, -86.0
Balance, -86.0
Balance, -85.0
Balance, -84.0
Balance, -83.0
Balance, -84.0
Balance, -85.0
Balance, -86.0
Balance, -87.0
Balance, -88.0
Balance, -89.0
Balance, -87.5
Balance, -88.5
Balance, -89.5
Balance, -89.5
Balance, -90.5
Balance, -90.5
Balance, -91.5
Balance, -91.5
Balance, -92.5
Balance, -93.5
Balance, -94.5
Balance, -95.5
Balance, -96.5
Balance, -97.5
Balance, -97.5
Balance, -98.5
Balance, -97.5
Balance, -98.5
Balance, -97.5
Balance, -98.5
Balance, -97.5
Balance, -96.5
Balance, -96.5
Balance, -95.0
Balance, -96.0
Balance, -95.0
Balance, -96.0
Balance, -96.0
Balance, -96.0
Balance, -94.5
Balance, -95.5
Balance, -95.5
Balance, -95.5
Balance, -96.5
Balance, -96.5
Balance, -97.5
Balance, -97.5
Balance, -96.5
Balance, -94.5
Balance, -93.5
Balance, -94.5
Balance, -95.5
Balance, -96.5
Balance, -97.5
Balance, -97.5
Balance, -96.5
Balance, -97.5
Balance, -97.5
Balance, -98.5
Balance, -99.5
Balance, -98.0
Balance, -99.0
Balance, -98.0
Balance, -99.0
Balance, -98.0
Balance, -99.0
Balance, -100.0
Balance, -100.0
Balance, -101.0
Balance, -101.0
Balance, -100.0
Balance, -99.0
Balance, -100.0
Balance, -98.5
Balance, -99.5
Balance, -100.5
Balance, -101.5
Balance, -102.5
Balance, -102.5
Balance, -100.5
Balance, -100.5
Balance, -99.5
Balance, -98.5
Balance, -98.5
Balance, -99.5
Balance, -98.5
Balance, -96.5
Balance, -95.5
Balance, -93.5
Balance, -93.5
Balance, -94.5
Balance, -96.5
Balance, -97.5
Balance, -99.5
Balance, -98.5
Balance, -99.5
Balance, -99.5
Balance, -100.5
Balance, -100.5
Balance, -100.5
Balance, -99.5
Balance, -100.5
Balance, -101.5
Balance, -101.5
Balance, -100.0
Balance, -99.0
Balance, -101.0
Balance, -99.5
Balance, -98.5
Balance, -97.5
Balance, -96.5
Balance, -96.5
Balance, -95.5
Balance, -96.5
Balance, -95.0
Balance, -96.0
Balance, -96.0
Balance, -95.0
Balance, -96.0
Balance, -95.0
Balance, -96.0
Balance, -95.0
Balance, -96.0
Balance, -97.0
Balance, -97.0
Balance, -98.0
Balance, -98.0
Balance, -100.0
Balance, -100.0
Balance, -99.0
Balance, -98.0
Balance, -99.0
Balance, -99.0
Balance, -99.0
Balance, -99.0
Balance, -98.0
Balance, -97.0
Balance, -95.0
Balance, -96.0
Balance, -95.0
Balance, -93.5
Balance, -94.5
Balance, -95.5
Balance, -96.5
Balance, -97.5
Balance, -98.5
Balance, -99.5
Balance, -99.5
Balance, -98.5
Balance, -99.5
Balance, -98.5
Balance, -99.5
Balance, -100.5
Balance, -101.5
Balance, -101.5
Balance, -102.5
Balance, -101.5
Balance, -101.5
Balance, -102.5
Balance, -103.5
Balance, -102.5
Balance, -103.5
Balance, -103.5
Balance, -104.5
Balance, -104.5
Balance, -104.5
Balance, -103.5
Balance, -103.5
Balance, -102.5
Balance, -102.5
Balance, -103.5
Balance, -104.5
Balance, -102.5
Balance, -101.0
Balance, -99.0
Balance, -99.0
Balance, -100.0
Balance, -99.0
Balance, -98.0
Balance, -97.0
Balance, -98.0
Balance, -98.0
Balance, -96.0
Balance, -97.0
Balance, -98.0
Balance, -97.0
Balance, -98.0
Balance, -97.0
Balance, -95.5
Balance, -94.5
Balance, -95.5
Balance, -94.0
Balance, -95.0
Balance, -95.0
Balance, -93.5
Balance, -92.5
Balance, -91.5
Balance, -91.5
Balance, -93.5
Balance, -93.5
Balance, -94.5
Balance, -94.5
Balance, -95.5
Balance, -94.5
Balance, -93.5
Balance, -94.5
Balance, -96.5
Balance, -97.5
Balance, -97.5
Balance, -96.5
Balance, -97.5
Balance, -98.5
Balance, -99.5
Balance, -99.5
Balance, -100.5
Balance, -100.5
Balance, -99.0
Balance, -97.5
Balance, -98.5
Balance, -100.5
Balance, -101.5
Balance, -100.0
Balance, -99.0
Balance, -98.0
Balance, -99.0
Balance, -99.0
Balance, -100.0
Balance, -101.0
Balance, -103.0
Balance, -102.0
Balance, -103.0
Balance, -102.0
Balance, -104.0
Balance, -104.0
Balance, -103.0
Balance, -104.0
Balance, -104.0
Balance, -105.0
Balance, -106.0
Balance, -105.0
Balance, -105.0
Balance, -106.0
Balance, -105.0
Balance, -106.0
Balance, -106.0
Balance, -105.0
Balance, -106.0
Balance, -107.0
Balance, -105.5
Balance, -104.5
Balance, -105.5
Balance, -106.5
Balance, -105.0
Balance, -106.0
Balance, -105.0
Balance, -104.0
Balance, -102.5
Balance, -103.5
Balance, -103.5
Balance, -102.5
Balance, -101.5
Balance, -102.5
